Name,Distance,Rating,Votes,Address,Website
Asha General Store Chembur East,0.75 KM,3.7,3 Votes,"6, Sahyadri Nagar, Service Road, Chembur East, Mumbai - 400071",https://www.justdial.com/Mumbai/Asha-General-Store-Chembur-East/022PXX22-XX22-181203223905-N4D6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Shaukat Store Anushakti Nagar Chembur East,0.81 KM,,0 Votes,"Paili Pada, Sion Bombay Raod, Chembur East, Mumbai - 400071, Anushakti Nagar",https://www.justdial.com/Mumbai/Shaukat-Store-Anushakti-Nagar-Chembur-East/022PK028355_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Sejal Medico General Stores Opp hot spot restraurant Chembur East,0.98 KM,3.0,1 Votes,"shop no 62, bhim nagar, Chembur East, Mumbai - 400074, opp. hot spot restraurant",https://www.justdial.com/Mumbai/Sejal-Medico-General-Stores-Opp-hot-spot-restraurant-Chembur-East/022PXX22-XX22-140822122933-G7E8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Mahadev Kirana And General Stores Chembur East,1.02 KM,,0 Votes,"Biulding No:2, Ashok Nagar, Kukaraga Phase 2, Wasi Naka, Sahyadri Nagar, Service Road, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Mahadev-Kirana-And-General-Stores-Chembur-East/022PXX22-XX22-181221115853-K8F5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Navnath Kirana Provision Stores Mukti Nagar Ghatla Chembur East,1.04 KM,,0 Votes,"Waman Tukaram Patil Marg, Chembur East, Mumbai - 400071, Mukti Nagar, Ghatla",https://www.justdial.com/Mumbai/Navnath-Kirana-Provision-Stores-Mukti-Nagar-Ghatla-Chembur-East/022PXX22-XX22-180614201004-T2M9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Smita Medical General Stores Next To Acharya Marg College Khardev Nagar Chembur East,1.08 KM,4.5,1 Votes,"Chembur Govandi Road, Chembur East, Mumbai - 400071, Next To Acharya Marg College, Khardev Nagar",https://www.justdial.com/Mumbai/Smita-Medical-General-Stores-Next-To-Acharya-Marg-College-Khardev-Nagar-Chembur-East/022P1234991592E8J7S8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Shree Mahaveer Karishma Kirana And General Stores Chembur East,1.11 KM,3.8,24 Votes,"Hp Nagar, Bharat Nagar, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Shree-Mahaveer-Karishma-Kirana-And-General-Stores-Chembur-East/022PXX22-XX22-170921172642-I9M4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Ganesh Medical General Store Bharat Nagar Near H P Colony Vashi Naka Chembur Colony Chembur East,1.13 KM,4.0,6 Votes,"102/47,, Chembur Colony-Chembur East, Mumbai - 400074, Bharat Nagar, Near H P Colony, Vashi Naka",https://www.justdial.com/Mumbai/Ganesh-Medical-General-Store-Bharat-Nagar-Near-H-P-Colony-Vashi-Naka-Chembur-Colony-Chembur-East/022P5484292_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Sidhhivinayak Masala And General Stores Chembur East,1.15 KM,4.8,5 Votes,"Hpcl Colony Private Road, Vashi Naka, Bharat Nagar, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Sidhhivinayak-Masala-And-General-Stores-Chembur-East/022PXX22-XX22-180328073232-Y6J5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Patel Tobacco General Stores Next H P Colony Chembur East,1.17 KM,5.0,3 Votes,"Bharat Nagar, Vashi Naka, Chembur East, Mumbai - 400074, Next H.P. Colony",https://www.justdial.com/Mumbai/Patel-Tobacco-General-Stores-Next-H-P-Colony-Chembur-East/022PXX22-XX22-180223203219-J3G5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Farvej Bangles And General Store Near Sai Mandir Chembur East,1.18 KM,,0 Votes,"H.P. Colony, R.C. Marg, Bharat Nagar, Chembur East, Mumbai - 400074, Near Sai Mandir",https://www.justdial.com/Mumbai/Farvej-Bangles-And-General-Store-Near-Sai-Mandir-Chembur-East/022PXX22-XX22-180328031333-J7M3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Shree Sadguru Medical General Stores Kashinath Patil Wadi Mukti Nagar Chembur East,1.22 KM,4.3,8 Votes,"F/A, 13, N G Acharya Marg, Chembur East, Mumbai - 400071, Kashinath Patil Wadi, Mukti Nagar",https://www.justdial.com/Mumbai/Shree-Sadguru-Medical-General-Stores-Kashinath-Patil-Wadi-Mukti-Nagar-Chembur-East/022P1234974162X7W8W1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Ansari General Store Opposite Allana Hall Chembur East,,,0 Votes,"7 Jhatija Tower, Shop No.1, 3rd Gelabai Street, Chembur East, Mumbai - 400071, Opposite Allana Hall",https://www.justdial.com/Mumbai/Ansari-General-Store-Opposite-Allana-Hall-Chembur-East/022PK027108_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Sneha General Store Behind Ponam Petrolpump Chembur East,,,0 Votes,"Sion TROMBAY, Chembur East, Mumbai - 400071, Behind Ponam Petrolpump",https://www.justdial.com/Mumbai/Sneha-General-Store-Behind-Ponam-Petrolpump-Chembur-East/022PXX22-XX22-170904103438-X2R1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Mahesh General STORE Opp Viay Vihar Socity Chembur East,,,0 Votes,"Sion Trombay Road, Sandu Wadi, Chembur East, Mumbai - 400071, Opp Viay Vihar Socity",https://www.justdial.com/Mumbai/Mahesh-General-STORE-Opp-Viay-Vihar-Socity-Chembur-East/022PXX22-XX22-171216170349-H5J6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Sidhi General Store Opposite Post Office Chembur East Chembur East,,,0 Votes,"44 D Laxmi Bhavan, Gaotan Road, Chembur East, Mumbai - 400071, Opposite Post Office Chembur East",https://www.justdial.com/Mumbai/Sidhi-General-Store-Opposite-Post-Office-Chembur-East-Chembur-East/022PXX22-XX22-180322212712-L1K7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Meenakshi Tobacco And General Stores Chembur East,,3.5,1 Votes,"Shop No 46, Cell Colony Road, Chembur East, Mumbai - 400071",https://www.justdial.com/Mumbai/Meenakshi-Tobacco-And-General-Stores-Chembur-East/022PXX22-XX22-180614141736-K3E6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Rakesh Gupta Chembur East,1.25 KM,5.0,2 Votes,"Bharat Nagar, Bharat Nagar, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Rakesh-Gupta-Chembur-East/022PXX22-XX22-181008212730-P3S5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Baba Paan Bidi Shop General Store Chembur East,1.26 KM,5.0,2 Votes,"&, Mahul Gaon, Mmrda Colony, Nagababa Road, Nagababa Road Mahul Gaon Road, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Baba-Paan-Bidi-Shop-General-Store-Chembur-East/022PXX22-XX22-190209203716-U4A6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
S K General Store Chembur East,1.3 KM,3.0,1 Votes,"Sai Jagruti Society, Mmrda Colony, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/S-K-General-Store-Chembur-East/022PXX22-XX22-200629093944-R4R2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Sai General Store Opp sai Baba Mandir Chembur East,1.32 KM,,0 Votes,"P141,Old Barek, Chemvur Camp, Chembur East, Mumbai - 400074, Opp.sai Baba Mandir",https://www.justdial.com/Mumbai/Sai-General-Store-Opp-sai-Baba-Mandir-Chembur-East/022PXX22-XX22-151011093212-W7Z5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Virendra Gupta General Store Chembur East,1.38 KM,,0 Votes,"New Rna Park Bling No. 27/B 001, Mahul Gaon Road, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Virendra-Gupta-General-Store-Chembur-East/022PXX22-XX22-180328095010-P5Y6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Jasraj Supermarket Opposite Borla Housing Society Chembur East,1.45 KM,3.8,68 Votes,"Vani Apartment A Wing Shop No 12, Dr Choitram Gidwani Marg, Chembur East, Mumbai - 400071, Opposite Borla Housing Society",https://www.justdial.com/Mumbai/Jasraj-Supermarket-Opposite-Borla-Housing-Society-Chembur-East/022P1234906373V3D8U1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Brahmanand Pan General Store Chembur,1.52 KM,3.0,1 Votes,"Maitri Park, S T Stand, Chembur, Mumbai - 400071",https://www.justdial.com/Mumbai/Brahmanand-Pan-General-Store-Chembur/022PXX22-XX22-120328022240-T3Q3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Mangala General Store Near R K Studio Chembur East,1.59 KM,,0 Votes,"Maitri Park, S T Road, Chembur East, Mumbai - 400071, Near R K Studio",https://www.justdial.com/Mumbai/Mangala-General-Store-Near-R-K-Studio-Chembur-East/022PXX22-XX22-160123093503-B8W5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Raj Medical General Stores Bhawagan Society Khardev Nagar Ghatla Village Chembur East,1.62 KM,3.3,3 Votes,"Chembur East, Mumbai - 400071, Bhawagan Society, Khardev Nagar, Ghatla Village",https://www.justdial.com/Mumbai/Raj-Medical-General-Stores-Bhawagan-Society-Khardev-Nagar-Ghatla-Village-Chembur-East/022P1234810506C8X7F7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Mahalaxmi Pan Shop General Store Chembur East,1.62 KM,5.0,6 Votes,"Jari Mandir Road, Wadhavli Village, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Mahalaxmi-Pan-Shop-General-Store-Chembur-East/022PXX22-XX22-180223183903-E1M8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
H N General Store Near R C F Gate Number 3 Opposite M S Building Number 34 Chembur East,1.62 KM,,0 Votes,"Shop Number.8, Chembur Colony, Chembur East, Mumbai - 400074, Near R.C.F Gate Number.3,Opposite M.S Building Number.34",https://www.justdial.com/Mumbai/H-N-General-Store-Near-R-C-F-Gate-Number-3-Opposite-M-S-Building-Number-34-Chembur-East/022PXX22-XX22-180831200527-Z6P1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Naraendra Kirana And General Store Chembur East,1.66 KM,3.0,2 Votes,"Azad Nagar, Mahul Road, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Naraendra-Kirana-And-General-Store-Chembur-East/022PXX22-XX22-181009030329-U7R2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Swastik Kirana store Chembur Colony Chembur East,1.69 KM,4.0,1 Votes,"shop no 34, Dr c g road, Chembur Colony-Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Swastik-Kirana-store-Chembur-Colony-Chembur-East/022PXX22-XX22-140816112802-Z6I9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Jaiswal Kirana Stores Opp Rpf Gate No 3 Chembur East,1.69 KM,,0 Votes,"MS Building No.32 Gandhi Nagar Chembur Colony, Rc Marg, Chembur East, Mumbai - 400074, Opp Rpf Gate No.3",https://www.justdial.com/Mumbai/Jaiswal-Kirana-Stores-Opp-Rpf-Gate-No-3-Chembur-East/022PXX22-XX22-180819115237-A3N7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Bharat General Store Vashi Naka Chembur East,1.7 KM,,0 Votes,"Shastri Nagar Co Operative Housing Society, R C Marg, Chembur East, Mumbai - 400074, Vashi Naka",https://www.justdial.com/Mumbai/Bharat-General-Store-Vashi-Naka-Chembur-East/022PXX22-XX22-151224172515-J5M4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
SAI Samarth Medical And General Stores Near Municipal School Chembur East,1.76 KM,3.0,4 Votes,"Shop No 3, Mata Prasad Building, Ghatala Village Road, Chembur East, Mumbai - 400071, Near Municipal School",https://www.justdial.com/Mumbai/SAI-Samarth-Medical-And-General-Stores-Near-Municipal-School-Chembur-East/022P1234811994B7L3J7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Subhash General Store Vashi Naka Chembur East,1.77 KM,,0 Votes,"Shop No 10, R C Marg, Chembur East, Mumbai - 400074, Vashi Naka",https://www.justdial.com/Mumbai/Subhash-General-Store-Vashi-Naka-Chembur-East/022P1235847928B5I9F7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Sashifa General Store Vashi Naka Chembur East,1.77 KM,,0 Votes,"Sardar Vallabhbhai Patel Nagar, Chembur East, Mumbai - 400074, Vashi Naka",https://www.justdial.com/Mumbai/Sashifa-General-Store-Vashi-Naka-Chembur-East/022PXX22-XX22-140408232217-H5U5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Pooja medical General store Vashi Naka Chembur East,1.77 KM,,0 Votes,"shankar temple, R c marg, Vashi Naka-Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Pooja-medical-General-store-Vashi-Naka-Chembur-East/022PXX22-XX22-140729165655-M3M2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Manish Kirana And General Store Vashi Naka Chembur East,1.77 KM,,0 Votes,"Faruk Galli, R C Marg, Chembur East, Mumbai - 400074, Vashi Naka",https://www.justdial.com/Mumbai/Manish-Kirana-And-General-Store-Vashi-Naka-Chembur-East/022PXX22-XX22-141210193714-H8L2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Hari Om General Stores Vasinaka Opposite The Chembur Nagarik Sakari Bank Chembur East,1.8 KM,4.7,10 Votes,"Shop 9, R C Marg, Chembur East, Mumbai - 400074, Vasinaka, Opposite The Chembur Nagarik Sakari Bank",https://www.justdial.com/Mumbai/Hari-Om-General-Stores-Vasinaka-Opposite-The-Chembur-Nagarik-Sakari-Bank-Chembur-East/022P1234991347F7X5I3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Gopi General Store Chembur East,1.8 KM,,0 Votes,"Shop No 8, Vashi Naka, Chembur Colony, R C Marg, Mahul Road, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Gopi-General-Store-Chembur-East/022PXX22-XX22-110322212655-G2E7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Ashwin General Store Near Farook Galli Chembur East,1.8 KM,,0 Votes,"Vasi Naka, Chembur East, Mumbai - 400074, Near Farook Galli",https://www.justdial.com/Mumbai/Ashwin-General-Store-Near-Farook-Galli-Chembur-East/022PXX22-XX22-140530170548-Q5G5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Shree Ganesh Farsan Mart General Stores Mukti Nagar Ghatla Chembur East,1.8 KM,4.2,9 Votes,"Shop No.314,, Chembur East, Mumbai - 400071, Mukti Nagar, Ghatla",https://www.justdial.com/Mumbai/Shree-Ganesh-Farsan-Mart-General-Stores-Mukti-Nagar-Ghatla-Chembur-East/022PXX22-XX22-180411214526-R4M7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Shree Siddivinayak General Store Chembur East,1.81 KM,,0 Votes,"Manish Vijay Commercial Complex, Shop No. 3, Naka Mumbai, Vashi Goan, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Shree-Siddivinayak-General-Store-Chembur-East/022PXX22-XX22-180328070618-N2I4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Manoj Kirana Stores New Shastri Nagar Vashi Naka Chembur East,1.81 KM,,0 Votes,"Nagababa Nagar Road, Chembur East, Mumbai - 400074, New Shastri Nagar, Vashi Naka",https://www.justdial.com/Mumbai/Manoj-Kirana-Stores-New-Shastri-Nagar-Vashi-Naka-Chembur-East/022PXX22-XX22-180602224004-E9A4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Food Plus Snacks Minimart Collector Colony Chembur East,1.81 KM,,0 Votes,"Plot No 116, Shop No 3, Ekjyot Satkar Cooperative Housing Society, Chembur East, Mumbai - 400074, Collector Colony",https://www.justdial.com/Mumbai/Food-Plus-Snacks-Minimart-Collector-Colony-Chembur-East/022PXX22-XX22-180611225004-Q2N7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Anil Stores Chembur East,1.81 KM,4.0,8 Votes,"Vasi Naka, Gurudwara, Sharad Nagar, Ramakrishna Chemburkar Marg, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Anil-Stores-Chembur-East/022PXX22-XX22-181221225720-C5M2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Adarsh General Store Old Brk T 41 Chembur Colony chembur East,1.82 KM,,0 Votes,"Shop No 1, Chembur Colony, Chembur Colony-chembur East, Mumbai - 400074, Old Brk T.41",https://www.justdial.com/Mumbai/Adarsh-General-Store-Old-Brk-T-41-Chembur-Colony-chembur-East/022PXX22-XX22-140814140957-L3E6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Bolanath Chembur East,1.83 KM,3.0,4 Votes,"Mmrd Colony, Bharat Nagar, Mahul Road, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Bolanath-Chembur-East/022PXX22-XX22-181207145600-N6H8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Jayshree General Store Chembur East,1.84 KM,,0 Votes,"Vasi Naka, Gurudwara, S V Patel Nagar, Ramakrishna Chemburkar Marg, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Jayshree-General-Store-Chembur-East/022PXX22-XX22-181009025849-Q7I8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Dinesh General Store Near Neeldurga Hotel Chembur,1.85 KM,4.5,2 Votes,"W T Patil Marg, Chembur, Mumbai - 400071, Near Neeldurga Hotel",https://www.justdial.com/Mumbai/Dinesh-General-Store-Near-Neeldurga-Hotel-Chembur/022PXX22-XX22-140110202309-W7R3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
P S Pan And General Stores Saint Anthony s School Chembur East,,,0 Votes,"302/9, St Anthony's Road, Chembur East, Mumbai - 400071, Saint Anthony's School",https://www.justdial.com/Mumbai/P-S-Pan-And-General-Stores-Saint-Anthony-s-School-Chembur-East/022PXX22-XX22-110525183923-N8B2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Swastik Medical General Stores Chembur East,,,0 Votes,"Thakur Cottage, Chembur East, Mumbai - 400071",https://www.justdial.com/Mumbai/Swastik-Medical-General-Stores-Chembur-East/022PXX22-XX22-120206130812-M1X1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Radhe Krishna Medical General Stores Chembur East,1.88 KM,,0 Votes,"Shankar Dewal Vashinaka, Ramakrishna Chemburkar Marg, Chembur East, Mumbai - 400074",https://www.justdial.com/Mumbai/Radhe-Krishna-Medical-General-Stores-Chembur-East/022PXX22-XX22-181008172221-A5C1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Salunke Tea Depot And General Stores Chembur,1.88 KM,5.0,2 Votes,"Garuckets Chawl, Kashinath Patil Wadi, Mukti Nagar, Chembur, Mumbai - 400071",https://www.justdial.com/Mumbai/Salunke-Tea-Depot-And-General-Stores-Chembur/022PXX22-XX22-190323100212-N9E1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Shree Mauli Krupa Dudh Dairy Chembur East,1.89 KM,3.0,4 Votes,"No 2, Nagesh Patilwadi, Ghatla, Khardev Nagar, Chembur East, Mumbai - 400071",https://www.justdial.com/Mumbai/Shree-Mauli-Krupa-Dudh-Dairy-Chembur-East/022PXX22-XX22-181012024249-H6A5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
Savla General Stores Chembur,1.89 KM,,0 Votes,"Colony, Jivan Sangram Nagar Road, Chembur, Mumbai - 400071",https://www.justdial.com/Mumbai/Savla-General-Stores-Chembur/022PXX22-XX22-191113163618-P9I3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIENoZW1idXI=
