Name,Distance,Rating,Votes,Address,Website
Jai Bharat Store Near Bhatia Hospital Grant Road,0.33 KM,3.2,20 Votes,"1/6 Talmaki Wadi 235 F, Tardeo Road, Grant Road, Mumbai - 400007, Near Bhatia Hospital",https://www.justdial.com/Mumbai/Jai-Bharat-Store-Near-Bhatia-Hospital-Grant-Road/022PXX22-XX22-000043649896-J6B3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Apna Bazar Mumbai Central Station Tardeo,0.53 KM,4.3,4 Votes,"Ganjawala Building, Shaneguruji Marg, Tardeo, Mumbai - 400034, Mumbai Central Station",https://www.justdial.com/Mumbai/Apna-Bazar-Mumbai-Central-Station-Tardeo/022PXX22-XX22-160630104811-I2S1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Kumkum Provision Stores Opposite Film Centre Tardeo,1.14 KM,4.0,12 Votes,"Shop No 5, Raheja Excellisor, 57 Tardeo Road, Tardeo, Mumbai - 400034, Opposite Film Centre",https://www.justdial.com/Mumbai/Kumkum-Provision-Stores-Opposite-Film-Centre-Tardeo/022P1304704_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Pramanik Provision Stores Opposite Bhatia Hospital Kailash Nagar Tardeo,0.66 KM,4.4,12 Votes,"658, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Bhatia Hospital, Kailash Nagar",https://www.justdial.com/Mumbai/Pramanik-Provision-Stores-Opposite-Bhatia-Hospital-Kailash-Nagar-Tardeo/022PXX22-XX22-101004134538-V9U4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Ashok Stores Tardeo,0.79 KM,3.9,4 Votes,"225/227 Dun Shopping Centre Shop No 34-35, Tardeo Road, Tardeo, Mumbai - 400007",https://www.justdial.com/Mumbai/Ashok-Stores-Tardeo/022P1226416972T8J8L4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Soni Moni Provision Stores Tardeo,1.15 KM,4.3,6 Votes,"Shop No 18 Sahakar Niwas, 20 Tardeo Road, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Soni-Moni-Provision-Stores-Tardeo/022PXX22-XX22-000067937551-S5I0_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Vora Brothers Opposite Gamadia Colony Tardeo,0.33 KM,3.7,3 Votes,"225/227, Dun Shopping Centre,Lallubhai Amichand Compound, Tardeo Road, Tardeo, Mumbai - 400007, Opposite Gamadia Colony",https://www.justdial.com/Mumbai/Vora-Brothers-Opposite-Gamadia-Colony-Tardeo/022PXX22-XX22-101003151837-N2X1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Kamal General Stores Tardeo,,,0 Votes,"384, Tulsiwada Tardeo Road,, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Kamal-General-Stores-Tardeo/022PXX22-XX22-140221104332-H8F2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
JAI Jajau Grahak Society Opp Tardev Police Camp Tardeo,,3.5,2 Votes,"B-3 Sai Leela Co Socity Ground Floor, Tardeo, Mumbai - 400034, Opp Tardev Police Camp",https://www.justdial.com/Mumbai/JAI-Jajau-Grahak-Society-Opp-Tardev-Police-Camp-Tardeo/022PXX22-XX22-170315154127-X1H8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Pradeep General Store Tardeo,,,0 Votes,"Shop Number 4, Vrundavan Building,, M P Will Compuond,, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Pradeep-General-Store-Tardeo/022PXX22-XX22-170901120950-Q8U1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Bhulabhai Velji Co Opp Hindmata Hotel Tardeo,0.47 KM,5.0,1 Votes,"352/A, Bellasis Bridge, Mumbai Central Station, Tardeo, Mumbai - 400034, Opp. Hindmata Hotel",https://www.justdial.com/Mumbai/Bhulabhai-Velji-Co-Opp-Hindmata-Hotel-Tardeo/022PXX22-XX22-151222093704-B5V4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shamji Khyshi Co Tardeo,0.53 KM,3.0,1 Votes,"505/8 Hira Kunj Gora Gandi Bldg, Sane Guruji Marg, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Shamji-Khyshi-Co-Tardeo/022P1226506699H4D2U7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Pooja Provisional Store Behind Tardeo Police Station Tardeo,0.58 KM,,0 Votes,"Shop 3, Transist Camp, M P Mills Compound,, Tardeo, Mumbai - 400034, Behind Tardeo Police Station",https://www.justdial.com/Mumbai/Pooja-Provisional-Store-Behind-Tardeo-Police-Station-Tardeo/022PXX22-XX22-160119103101-G6I3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Ganesh Corporations Opposite Axis Bank Tardeo,0.6 KM,,0 Votes,"Shop No 5, Adam Mahal, 145, Tardeo Road, Tardeo, Mumbai - 400034, Opposite Axis Bank",https://www.justdial.com/Mumbai/Ganesh-Corporations-Opposite-Axis-Bank-Tardeo/022PXX22-XX22-001187820932-B4Z6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shaikh bhajiwala Tardeo,0.72 KM,4.0,2 Votes,"Dadal Estate, Bane Compound, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Shaikh-bhajiwala-Tardeo/022PXX22-XX22-200627113226-U4K4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Jinaam Stores Opp Chheda Medical Stores Tardeo,0.73 KM,,0 Votes,"Shop No.6, Yasho Mandir Building, Sane Guruji Road,, Tardeo, Mumbai - 400034, Opp. Chheda Medical Stores",https://www.justdial.com/Mumbai/Jinaam-Stores-Opp-Chheda-Medical-Stores-Tardeo/022PXX22-XX22-140801130637-Q8W6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shiv Krupa Store Tardeo,0.73 KM,5.0,2 Votes,"Nav Maharashtra Nagar, Janata Nagar, Road, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Shiv-Krupa-Store-Tardeo/022PXX22-XX22-180901092326-V7C8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Shree Ganesh Store Opposite Rosewood hotel Tardeo,0.88 KM,,0 Votes,"shop no.9,German darshan building, Tulsiwadi RTO Road, Tardeo, Mumbai - 400034, Opposite Rosewood hotel",https://www.justdial.com/Mumbai/Shree-Ganesh-Store-Opposite-Rosewood-hotel-Tardeo/022PXX22-XX22-151202125006-M3B3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Mane brothers Tardeo,0.9 KM,,0 Votes,"Shop no gasswala building, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Mane-brothers-Tardeo/022PXX22-XX22-140726104729-V9S2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Gajanan general store Near Tulsiwadi post office Tardeo,0.96 KM,,0 Votes,"Shop no-7,Arya nagar, Tardeo, Mumbai - 400034, Near Tulsiwadi post office",https://www.justdial.com/Mumbai/Gajanan-general-store-Near-Tulsiwadi-post-office-Tardeo/022PXX22-XX22-140813113725-U2Z4_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Gupta Stores Near Film Centre Tardeo,1.11 KM,,0 Votes,"Shop No. 9, Khandawala Building, Tardeo Road, Tardeo, Mumbai - 400034, Near Film Centre",https://www.justdial.com/Mumbai/Gupta-Stores-Near-Film-Centre-Tardeo/022PXX22-XX22-140726183414-V8S3_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Duttatray Provision Stores Tardeo,1.14 KM,,0 Votes,"Shop No 6, Raheja Excelsior, Pandit Madan Mohan Malviya Marg, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Duttatray-Provision-Stores-Tardeo/022PXX22-XX22-161126061249-X7X9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Gupta provision store Tardeo,1.15 KM,,0 Votes,"9, dawoodbhai fazalbhai blg, Tardeo, Mumbai - 400034",https://www.justdial.com/Mumbai/Gupta-provision-store-Tardeo/022PXX22-XX22-151130144250-A8L8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
Saroj General Stores Near Hira Pannalal Shopping Centre Tardeo,1.2 KM,,0 Votes,"Shop No.11, Goundwat Chawl, Tardeo Road, Tardeo, Mumbai - 400034, Near Hira Pannalal Shopping Centre",https://www.justdial.com/Mumbai/Saroj-General-Stores-Near-Hira-Pannalal-Shopping-Centre-Tardeo/022PXX22-XX22-160803130825-C1A7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIFRhcmRlbw==
