Name,Distance,Rating,Votes,Address,Website
Jay Pharma Medico General Store Opposite Mg Jewellers Khar West,0.29 KM,4.1,14 Votes,"Shop No 6 East View Building, Fort Road, Khar West, Mumbai - 400052, Opposite Mg Jewellers",https://www.justdial.com/Mumbai/Jay-Pharma-Medico-General-Store-Opposite-Mg-Jewellers-Khar-West/022PXX22-XX22-000739375129-M6B1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Bon Bon Medical General Store Behind Khar Gymkhana Khar West,1.11 KM,4.2,31 Votes,"Shop No. 3, Calvery Apartment, Dr. Ambedkar Road, Khar West, Mumbai - 400052, Behind Khar Gymkhana",https://www.justdial.com/Mumbai/Bon-Bon-Medical-General-Store-Behind-Khar-Gymkhana-Khar-West/022PXX22-XX22-000896090126-E7E5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Soni Provision Store Ram Bhuvan Restaurant Bar BMC Market Khar West,0.26 KM,4.5,2 Votes,"5th Road, Khar West, Mumbai - 400052, Ram Bhuvan Restaurant & Bar, BMC Market",https://www.justdial.com/Mumbai/Soni-Provision-Store-Ram-Bhuvan-Restaurant-Bar-BMC-Market-Khar-West/022PXX22-XX22-140623111143-S3E4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Laxmi General Store Opp axis Bank Khar West,0.19 KM,,0 Votes,"Shop No 1, 4th Road, Khar West, Mumbai - 400052, Opp.axis Bank",https://www.justdial.com/Mumbai/Laxmi-General-Store-Opp-axis-Bank-Khar-West/022PXX22-XX22-140825163106-L4S7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Milan General Stores Opposite Hotel Jewel Palace Khar West,0.23 KM,3.5,4 Votes,"Shop No 9 Municipal Market, 2nd Road, Khar West, Mumbai - 400052, Opposite Hotel Jewel Palace",https://www.justdial.com/Mumbai/Milan-General-Stores-Opposite-Hotel-Jewel-Palace-Khar-West/022PF007524_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Haria Stores Opp Sitla Mandir Khar West,0.5 KM,4.0,6 Votes,"570/3 Sawanand Sadan, 5th Road, Khar West, Mumbai - 400052, Opp. Sitla Mandir",https://www.justdial.com/Mumbai/Haria-Stores-Opp-Sitla-Mandir-Khar-West/022PK048541_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Raj Pharmacy General Stores Union Park Khar West,1.44 KM,5.0,3 Votes,"Shop No.1, Firdos Building, 679/680, Dr Ambedkar Road, Khar West, Mumbai - 400052, Union Park",https://www.justdial.com/Mumbai/Raj-Pharmacy-General-Stores-Union-Park-Khar-West/022PXX22-XX22-171006154255-P5V6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Sea Spray General Provision Store Near Shree Amrut Cooperative Housing Society Khar West,1.89 KM,3.8,98 Votes,"Khar Danda, Khar (W), Hanuman Nagar, Khar West, Carter Road, Carter Road B R Ambedkar Road, Khar West, Mumbai - 400052, Near Shree Amrut Cooperative Housing Society",https://www.justdial.com/Mumbai/Sea-Spray-General-Provision-Store-Near-Shree-Amrut-Cooperative-Housing-Society-Khar-West/022PXX22-XX22-190814033756-R3L8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Fancy General Stores Opposite Krishna Chaya Hotel Khar West,0.23 KM,3.7,6 Votes,"Shop No B/15 , Municipal Market, 1st Road, Khar West, Mumbai - 400052, Opposite Krishna Chaya Hotel",https://www.justdial.com/Mumbai/Fancy-General-Stores-Opposite-Krishna-Chaya-Hotel-Khar-West/022PF006486_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
J S Medical General Stores Near Sweet Corner Jawahar Nagar Khar East,0.26 KM,,0 Votes,"Shop No 1, Gopal Chawl, Saibaba Road, Khar East, Mumbai - 400051, Near- Sweet Corner, Jawahar Nagar",https://www.justdial.com/Mumbai/J-S-Medical-General-Stores-Near-Sweet-Corner-Jawahar-Nagar-Khar-East/022PXX22-XX22-120302040232-A4F2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
A B General Store Opp Dr Khatri Clinic Zanpada Khar West,,3.5,1 Votes,"174 A SAI Krupa Bldg, 5th Road, Khar West, Mumbai - 400052, Opp Dr Khatri Clinic, Zanpada",https://www.justdial.com/Mumbai/A-B-General-Store-Opp-Dr-Khatri-Clinic-Zanpada-Khar-West/022PXX22-XX22-091202151518-R7G6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Swagat Medical General Stores Opposite Nirmal Nagar Police Chowk Khar East,0.57 KM,5.0,5 Votes,"HHC 257, Jawahar Nagar, Jay Prakash Road, Khar East, Mumbai - 400051, Opposite Nirmal Nagar Police Chowk",https://www.justdial.com/Mumbai/Swagat-Medical-General-Stores-Opposite-Nirmal-Nagar-Police-Chowk-Khar-East/022PXX22-XX22-120229221402-H3U1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Cityzen Opp camy waife Khar West,1.03 KM,5.0,1 Votes,"shop no.3,jai niketan bild, 16 road, Khar West, Mumbai - 400052, opp.camy waife",https://www.justdial.com/Mumbai/Cityzen-Opp-camy-waife-Khar-West/022PXX22-XX22-140121175832-X4P6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Shree Laxmi General Stores Near Olive Restaurant Khar West,1.44 KM,4.0,1 Votes,"Shop No 3 71-A,Sheetal Apartment, Dr Ambedkar Road, Khar West, Mumbai - 400052, Near Olive Restaurant",https://www.justdial.com/Mumbai/Shree-Laxmi-General-Stores-Near-Olive-Restaurant-Khar-West/022PXX22-XX22-130214154726-W6U2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Good Luck Stores Khar West,1.49 KM,3.1,3 Votes,"Shop Number 1, Chawri Biulding, Khar Danda, Khar (W), Danda, Khar West, Mumbai - 400052",https://www.justdial.com/Mumbai/Good-Luck-Stores-Khar-West/022PXX22-XX22-181204034945-N7D9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Kheteshwar Bazar Near Bajaj Arcade Khar West,1.52 KM,4.5,6 Votes,"Shop No 2 Bansi Kunj Plot No 67, Chuim Village, Off Ambedkar Road, Khar West, Mumbai - 400052, Near Bajaj Arcade",https://www.justdial.com/Mumbai/Kheteshwar-Bazar-Near-Bajaj-Arcade-Khar-West/022PK062935_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Himatlal Babulal Company Khar West,1.58 KM,4.0,1 Votes,"58-A, Dr Ambedkar Rd, Khar West, Mumbai - 400052",https://www.justdial.com/Mumbai/Himatlal-Babulal-Company-Khar-West/022PXX22-XX22-000482366205-A8I0_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Kheteshwar Provision Store Near Datta Mandir Khar West,1.95 KM,,0 Votes,"Shop No. 7, Jai Jalaram Niwas, Ram Mandir Road, Khardanda, Khar West, Mumbai - 400052, Near Datta Mandir",https://www.justdial.com/Mumbai/Kheteshwar-Provision-Store-Near-Datta-Mandir-Khar-West/022PXX22-XX22-170714150506-H5W3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
P V S General Stores Opposite Nagpal House Linkway Hotel Chennai Wadi Khar West,0.04 KM,,0 Votes,"Shop No 523, 35th Road, Khar West, Mumbai - 400052, Opposite Nagpal House & Linkway Hotel, Chennai Wadi",https://www.justdial.com/Mumbai/P-V-S-General-Stores-Opposite-Nagpal-House-Linkway-Hotel-Chennai-Wadi-Khar-West/022PXX22-XX22-140624171050-Z5S3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Fair Chemist Medicine store Opp Corner sweet Khar East,0.09 KM,5.0,1 Votes,"Shop No-7 Rampati Sharma Chawl, jawahar Nagar Road,, Khar East, Mumbai - 400051, Opp-Corner sweet",https://www.justdial.com/Mumbai/Fair-Chemist-Medicine-store-Opp-Corner-sweet-Khar-East/022PXX22-XX22-140721152845-C5I7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Deepak Provision Stores Khar West,0.15 KM,5.0,1 Votes,"2, Hari Market, 3rd Road, Khar West, Mumbai - 400052",https://www.justdial.com/Mumbai/Deepak-Provision-Stores-Khar-West/022P1001700_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Bharat General Stores Near Khar Market Khar West,0.18 KM,4.0,1 Votes,"Shop No 13, 2nd Road, Khar West, Mumbai - 400052, Near Khar Market",https://www.justdial.com/Mumbai/Bharat-General-Stores-Near-Khar-Market-Khar-West/022P1233940103B8E6T9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Shree Laxmi General Stores Near BMC Market Khar West,0.19 KM,4.0,1 Votes,"Shop No 12, 2nd Road, Khar West, Mumbai - 400052, Near BMC Market",https://www.justdial.com/Mumbai/Shree-Laxmi-General-Stores-Near-BMC-Market-Khar-West/022PXX22-XX22-180614141527-B9E1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Uday General Stores Opp Khar Railway Station Khar West,0.21 KM,,0 Votes,"Gajanand Building, 3rd Road, Khar West, Mumbai - 400052, Opp Khar Railway Station",https://www.justdial.com/Mumbai/Uday-General-Stores-Opp-Khar-Railway-Station-Khar-West/022PXX22-XX22-120926125334-D8Z9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Sanjay General Stores Jawahar Nagar Khar East,0.22 KM,2.0,1 Votes,"Shop No 1, Punjabi Chawl No 4, Golibar Road, Khar East, Mumbai - 400051, Jawahar Nagar",https://www.justdial.com/Mumbai/Sanjay-General-Stores-Jawahar-Nagar-Khar-East/022PXX22-XX22-190805224019-D2Y5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Gurav Tobacco And General Stores Khar West,0.24 KM,,0 Votes,"Shop #B-3 Khar Market, C.d. Marg Khar, Khar West, Mumbai - 400052",https://www.justdial.com/Mumbai/Gurav-Tobacco-And-General-Stores-Khar-West/022PXX22-XX22-101101102348-E6H9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Ashtavinayak General Store Shantilal Compound Khar East,0.24 KM,,0 Votes,"Shop No. 1, Shiv Srushti Chawl, Golibar Road, Jawahar Nagar, Khar East, Mumbai - 400051, Shantilal Compound",https://www.justdial.com/Mumbai/Ashtavinayak-General-Store-Shantilal-Compound-Khar-East/022PXX22-XX22-170725163025-C9Q7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Kaka General Store Near Jawahar Nagar Khar East,0.24 KM,,0 Votes,"Saibaba Road, Khar East, Mumbai - 400051, Near Jawahar Nagar",https://www.justdial.com/Mumbai/Kaka-General-Store-Near-Jawahar-Nagar-Khar-East/022PXX22-XX22-190129220047-N1Y3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Maharashtra shasan Opp new crietion bldg Khar West,0.25 KM,5.0,1 Votes,"Shop no 5, 3rd Road-Khar West tps, Khar West, Mumbai - 400052, Opp.new crietion bldg",https://www.justdial.com/Mumbai/Maharashtra-shasan-Opp-new-crietion-bldg-Khar-West/022PXX22-XX22-140820174351-L9Q2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Om Store Jawahar Nagar Khar East,0.25 KM,,0 Votes,"Punjabi Chawl No 4, Golibar Road, Khar East, Mumbai - 400051, Jawahar Nagar",https://www.justdial.com/Mumbai/Om-Store-Jawahar-Nagar-Khar-East/022PXX22-XX22-190805222028-Y7B3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Gokul Provision Store Khar East,0.26 KM,5.0,2 Votes,"Satyati Shivlal Chawl, Jawahar Nagar, Golibar Road, Khar East, Mumbai - 400051",https://www.justdial.com/Mumbai/Gokul-Provision-Store-Khar-East/022P1233131092G5S6E5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Jay Bharat Oil Depot Jawahar Nagar Khar East,0.26 KM,,0 Votes,"Shop No 02 Punjabi Chawl, Golibar Road, Khar East, Mumbai - 400051, Jawahar Nagar",https://www.justdial.com/Mumbai/Jay-Bharat-Oil-Depot-Jawahar-Nagar-Khar-East/022PXX22-XX22-171028134008-T6P3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Usha Store Jawahar Nagar Khar East,0.26 KM,5.0,1 Votes,"Shop No 1, Punjabi Chawl, Golibar Road, Khar East, Mumbai - 400051, Jawahar Nagar",https://www.justdial.com/Mumbai/Usha-Store-Jawahar-Nagar-Khar-East/022PXX22-XX22-171028134015-X7W4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Bipinkumar Mohanlal Co Opposite Khar Market Khar West,0.27 KM,4.0,1 Votes,"Shop No 7, Umar Manzil, 5th Road, Khar West, Mumbai - 400052, Opposite Khar Market",https://www.justdial.com/Mumbai/Bipinkumar-Mohanlal-Co-Opposite-Khar-Market-Khar-West/022P1003232_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Durga Medical And General Stores Khar West,,,0 Votes,"Jawahar Nagar,Golibar Road, Khar West, Mumbai - 400052",https://www.justdial.com/Mumbai/Durga-Medical-And-General-Stores-Khar-West/022PXX22-XX22-120127111007-B3Y1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Vaishnavi Medical General Stores Sector 20 Khar West,,4.0,1 Votes,"Shop No 2, Shramik Chs, Plot No 20, 3rh road, Khar West, Mumbai - 400052, Sector 20",https://www.justdial.com/Mumbai/Vaishnavi-Medical-General-Stores-Sector-20-Khar-West/022PXX22-XX22-120322110440-Y6J9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Deepak Provision Stores Khar West Khar West,,,0 Votes,"No 1 And 2, 5th Road, Khar West, Mumbai - 400052, Khar West",https://www.justdial.com/Mumbai/Deepak-Provision-Stores-Khar-West-Khar-West/022PXX22-XX22-120322152319-W5L5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Gunshi Provision Store Near Shiv Sena Shakha Khar West,0.29 KM,,0 Votes,"Shop No.1, Samudra Apartment, Warin Pada Lane, Khardanda, Khar West, Mumbai - 400052, Near Shiv Sena Shakha",https://www.justdial.com/Mumbai/Gunshi-Provision-Store-Near-Shiv-Sena-Shakha-Khar-West/022PXX22-XX22-170713165006-I5U3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Kumar Stores Opp Kamlekar mose House Khar West,0.29 KM,,0 Votes,"Shop No. 3, Bhavani Aai Building, Warin Pada Lane, Khar West, Mumbai - 400052, Opp. Kamlekar mose House",https://www.justdial.com/Mumbai/Kumar-Stores-Opp-Kamlekar-mose-House-Khar-West/022PXX22-XX22-170713174002-K2Z2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Bhagwati General Store Khar Danda Khar West,0.29 KM,,0 Votes,"Shop No.1, Gurudev Building, Warin Pada Lane, Khar West, Mumbai - 400052, Khar Danda",https://www.justdial.com/Mumbai/Bhagwati-General-Store-Khar-Danda-Khar-West/022PXX22-XX22-170713175007-H2V4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
N P General Store Near Vastav Vadapav Shop Khar West,0.29 KM,5.0,1 Votes,"Shop No. 3, Dhanu House, Ram Mandir Road, Madhala Pada, Khar West, Mumbai - 400052, Near Vastav Vadapav Shop",https://www.justdial.com/Mumbai/N-P-General-Store-Near-Vastav-Vadapav-Shop-Khar-West/022PXX22-XX22-170715155317-T5B6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Laxmi Sagar General Stores Jawahar Nagar Khar East,,,0 Votes,"Shop No.3, Shivbharat Chawl, Pipe Line Road, Jay Hind Nagar, Khar East, Mumbai - 400051, Jawahar Nagar",https://www.justdial.com/Mumbai/Laxmi-Sagar-General-Stores-Jawahar-Nagar-Khar-East/022PXX22-XX22-170727164514-U7R2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Sandeep General Stores Next Rajesh Khanna Garden Khar West,,,0 Votes,"Om Kasarnath Nagar Nagre Agripada Jaitun Road, Khar West, Mumbai - 400052, Next Rajesh Khanna Garden",https://www.justdial.com/Mumbai/Sandeep-General-Stores-Next-Rajesh-Khanna-Garden-Khar-West/022PXX22-XX22-170830104924-Q1S3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Guruprasad General Stores Near Sai Baba Mandir Jawahar Nagar Khar East,,,0 Votes,"Shop No 1, Adarsh Road, Khar East, Mumbai - 400051, Near Sai Baba Mandir, Jawahar Nagar",https://www.justdial.com/Mumbai/Guruprasad-General-Stores-Near-Sai-Baba-Mandir-Jawahar-Nagar-Khar-East/022PXX22-XX22-171027131022-I5J7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Laxmi General Stores Near Sai Baba Mandir Jawahar Nagar Khar East,,,0 Votes,"Shop No 1, Rammukh Singh Chawl, Adarsh Lane, Khar East, Mumbai - 400051, Near Sai Baba Mandir, Jawahar Nagar",https://www.justdial.com/Mumbai/Laxmi-General-Stores-Near-Sai-Baba-Mandir-Jawahar-Nagar-Khar-East/022PXX22-XX22-171027131026-W4K7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Nandai General Stores Jawahar Nagar Khar East,,,0 Votes,"Shop No 1, Pipe Line Road, Khar East, Mumbai - 400051, Jawahar Nagar",https://www.justdial.com/Mumbai/Nandai-General-Stores-Jawahar-Nagar-Khar-East/022PXX22-XX22-171027151003-R5M6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Shree Sai Traders Jawahar Nagar Khar East,,5.0,1 Votes,"Shop No 1, Pipe Line Road, Khar East, Mumbai - 400051, Jawahar Nagar",https://www.justdial.com/Mumbai/Shree-Sai-Traders-Jawahar-Nagar-Khar-East/022PXX22-XX22-171029131009-Q8N3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Delax General Stores Jay Hind Nagar Pipe Line Khar East,,,0 Votes,"Shop No 1, Service Road, Khar East, Mumbai - 400051, Jay Hind Nagar, Pipe Line",https://www.justdial.com/Mumbai/Delax-General-Stores-Jay-Hind-Nagar-Pipe-Line-Khar-East/022PXX22-XX22-171029145006-V9Z4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Aasu Stores Neen Bungalow Khar East,,,0 Votes,"Navchetan Chawl, J P Road, Khar East, Mumbai - 400051, Neen Bungalow",https://www.justdial.com/Mumbai/Aasu-Stores-Neen-Bungalow-Khar-East/022PXX22-XX22-171029165005-E9D8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Mahadev General Stores Opposite Shiv Sena Shakha Khar East,,,0 Votes,"Balram Redey Chawl, Service Road, Khar East, Mumbai - 400051, Opposite Shiv Sena Shakha",https://www.justdial.com/Mumbai/Mahadev-General-Stores-Opposite-Shiv-Sena-Shakha-Khar-East/022PXX22-XX22-171116130035-H9V3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Didiya General Stores Near Nirmal Nagar School Khar East,,,0 Votes,"Aadarsh Nagar Chawl, Kherwadi Road, Khar East, Mumbai - 400051, Near Nirmal Nagar School",https://www.justdial.com/Mumbai/Didiya-General-Stores-Near-Nirmal-Nagar-School-Khar-East/022PXX22-XX22-171117142008-K4W3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Dr Bhatt Jay Pharma Medico General Stores Opposite Jankalyan Bank Khar West,0.29 KM,,0 Votes,"782,East View Building,Shop No 6, 4th Road, Khar West, Mumbai - 400052, Opposite Jankalyan Bank",https://www.justdial.com/Mumbai/Dr-Bhatt-Jay-Pharma-Medico-General-Stores-Opposite-Jankalyan-Bank-Khar-West/022PXX22-XX22-180216201907-B4X8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Prabhat Generel Store Khar West,,,0 Votes,"Shop No 2 Navalghar Building, Dr Ambedkar Road-Khar West, Khar West, Mumbai - 400052",https://www.justdial.com/Mumbai/Prabhat-Generel-Store-Khar-West/022PXX22-XX22-201102161509-C6F5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
Chamunda Medical General Store Near Jawahar Nagar Khar East,0.3 KM,3.3,9 Votes,"Golibar Road, Sai Baba Road, Khar East, Mumbai - 400051, Near Jawahar Nagar",https://www.justdial.com/Mumbai/Chamunda-Medical-General-Store-Near-Jawahar-Nagar-Khar-East/022PXX22-XX22-121128205521-W1P3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIEtoYXI=
