Name,Distance,Rating,Votes,Address,Website
Mahalaxmi Kirana General Store Near Railways Station Mankhurd,,5.0,1 Votes,"Shop No 85, Mahatma Phule Nagar Sainath Chawl, Mankhurd, Mumbai - 400088, Near Railways Station ,",https://www.justdial.com/Mumbai/Mahalaxmi-Kirana-General-Store-Near-Railways-Station-Mankhurd/022PXX22-XX22-161015150545-F3Q8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Chetna Stores Near BMC School Trombay,0.37 KM,5.0,1 Votes,"Shop No. Mg-5/1/1, Mankhurd Road, Trombay, Mumbai - 400088, Near BMC School",https://www.justdial.com/Mumbai/Chetna-Stores-Near-BMC-School-Trombay/022PXX22-XX22-160804155433-T7P6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Dibyanshu Jaiswal Kirana Stores P M G P Colony Mankhurd,100 mts.,,0 Votes,"Shop No 13, Building No 11, Sharda Chawal, Mankhurd, Mumbai - 400043, P M G P Colony",https://www.justdial.com/Mumbai/Dibyanshu-Jaiswal-Kirana-Stores-P-M-G-P-Colony-Mankhurd/022PXX22-XX22-180623165020-J1D1_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Jay Bajrang Kirana General Stores Mangal Nagar Mankhurd,100 mts.,,0 Votes,"Shop No 3, Mangalmurti Complex, Mankhurd, Mumbai - 400043, Mangal Nagar",https://www.justdial.com/Mumbai/Jay-Bajrang-Kirana-General-Stores-Mangal-Nagar-Mankhurd/022PXX22-XX22-180626224006-H5V9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Maharashtra Kirana Store Mhada Colony Mankhurd,100 mts.,,0 Votes,"Shop No 8, Building No 106, Mankhurd, Mumbai - 400043, Mhada Colony",https://www.justdial.com/Mumbai/Maharashtra-Kirana-Store-Mhada-Colony-Mankhurd/022PXX22-XX22-180627164025-S1H9_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Gupta Kirana Stores Lokshahi Annabhau Sathe Nagar Mankhurd,100 mts.,,0 Votes,"Sitaram Dham Hanuman Chawl, Veer Jijamata Bhosle Marg, Mankhurd, Mumbai - 400043, Lokshahi Annabhau Sathe Nagar",https://www.justdial.com/Mumbai/Gupta-Kirana-Stores-Lokshahi-Annabhau-Sathe-Nagar-Mankhurd/022PXX22-XX22-180629185005-X5C8_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Shree Bhairav Kirana Stores Lokshahi Annabhau Sathe Nagar Mankhurd,100 mts.,,0 Votes,"Veer Jijamata Bhosle Marg, Mankhurd, Mumbai - 400043, Lokshahi Annabhau Sathe Nagar",https://www.justdial.com/Mumbai/Shree-Bhairav-Kirana-Stores-Lokshahi-Annabhau-Sathe-Nagar-Mankhurd/022PXX22-XX22-180629231004-F8P2_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Jyotirling stores Datta mandir Mankhurd,0.28 KM,5.0,1 Votes,"Shop no 78, Jyotirling nagar, Mankhurd, Mumbai - 400043, Datta mandir",https://www.justdial.com/Mumbai/Jyotirling-stores-Datta-mandir-Mankhurd/022PXX22-XX22-160906174644-B7I6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Om Chetanya Collection Jyotirling Nagar Mankhurd,0.31 KM,,0 Votes,"PMGP Colony, Datta Mandir Lane, Mankhurd, Mumbai - 400043, Jyotirling Nagar",https://www.justdial.com/Mumbai/Om-Chetanya-Collection-Jyotirling-Nagar-Mankhurd/022PXX22-XX22-160907181422-C4C6_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
Krishna oil depot Opp Vashi Highway Mankhurd,0.31 KM,,0 Votes,"Shop no 1, Dr Baba Saheb Ambedkar Nagar, Sion Panvel Road, Mankhurd, Mumbai - 400043, Opp Vashi Highway",https://www.justdial.com/Mumbai/Krishna-oil-depot-Opp-Vashi-Highway-Mankhurd/022PXX22-XX22-160916152444-Z1Z7_BZDET?xid=TXVtYmFpIEdyb2NlcnkgU3RvcmVzIE1hbmtodXJk
